time;latitude;longitude;depth;mag;updated;magNst
2016-11-22T04:26:11.150Z;37.2139;141.3609;10;4.7;2017-02-15T23:21:35.040Z;15
2009-12-02T06:14:29.590Z;37.223;141.362;59.7;5.1;2016-11-10T02:21:07.266Z;
2014-02-07T17:18:34.490Z;37.5618;141.3625;61.98;5.2;2014-04-22T18:30:08.000Z;385
2011-03-20T05:55:30.890Z;37.724;141.363;57.1;5.6;2015-05-13T18:53:59.000Z;
2011-09-06T22:43:47.770Z;36.581;141.365;14.9;4.7;2014-11-07T01:45:51.014Z;28
2017-03-11T19:57:48.100Z;37.529;141.365;43.92;5.3;2017-05-31T01:59:02.040Z;28
2014-09-24T13:30:57.020Z;37.5477;141.3659;53.08;5.1;2015-01-29T20:10:53.062Z;
2016-11-22T14:03:59.010Z;37.2338;141.366;15.91;5.2;2017-02-15T23:21:36.040Z;198
2015-03-27T14:39:36.320Z;37.2316;141.3669;10;4.8;2015-06-12T01:53:24.040Z;87
2011-03-11T08:52:04.660Z;36.326;141.367;40.8;5.3;2014-11-07T01:43:55.798Z;10
2004-09-22T11:03:53.990Z;41.34;141.367;131.9;4.9;2016-11-10T00:46:36.919Z;
2011-04-12T01:33:11.820Z;37.29;141.368;56.2;4.6;2014-11-07T01:44:31.964Z;11
2009-04-21T09:57:50.540Z;37.365;141.368;43.2;5.3;2016-11-10T02:11:10.302Z;
2015-08-13T20:13:33.760Z;37.2211;141.3681;34.63;5.1;2015-11-17T00:13:26.040Z;
2012-01-09T08:50:14.950Z;36.732;141.369;44.8;4.6;2014-11-07T01:46:45.258Z;65
2016-12-04T05:36:11.830Z;37.2609;141.371;14.87;4.9;2017-03-03T07:06:01.040Z;187
2014-02-14T18:54:24.560Z;36.7303;141.3711;33.74;4.6;2014-04-30T21:18:20.000Z;17
2013-06-30T05:01:59.490Z;37.143;141.372;16.6;4.8;2014-11-07T01:51:08.345Z;8
2011-03-14T09:07:49.850Z;36.914;141.373;40.6;5;2014-11-07T01:44:08.067Z;
2013-12-04T18:43:28.520Z;37.2392;141.381;46.71;4.7;2014-02-15T01:32:09.000Z;
2018-10-22T10:47:19.230Z;37.5957;141.3821;46.64;5;2018-10-22T20:56:54.599Z;284
2001-09-04T14:54:40.310Z;36.748;141.383;46.3;5.3;2016-11-09T23:24:06.071Z;
2011-06-18T20:05:29.500Z;36.676;141.385;35;4.9;2014-11-07T01:45:06.992Z;11
2012-02-14T06:22:01.170Z;36.214;141.386;28;5.8;2015-06-30T16:59:03.936Z;
2012-05-14T19:19:23.450Z;36.726;141.387;5.5;4.7;2014-11-07T01:47:47.566Z;3
2016-11-21T20:59:49.270Z;37.3931;141.387;9;6.9;2017-02-15T23:21:32.040Z;
2003-04-21T01:18:34.480Z;36.526;141.39;70.2;4.6;2014-11-07T01:18:23.314Z;43
2011-07-24T18:51:25.070Z;37.73;141.39;40;6.3;2017-04-13T22:26:36.136Z;
2017-01-04T15:43:59.640Z;36.902;141.391;53.38;5.2;2017-03-27T23:53:22.040Z;
2018-09-04T20:11:19.570Z;36.4802;141.392;39.53;5.4;2018-11-14T17:40:13.040Z;22
2011-03-12T01:03:58.700Z;37.821;141.392;30.1;5;2014-11-07T01:44:00.188Z;134
2011-03-04T09:48:57.940Z;42.631;141.392;119.6;4.5;2014-11-07T01:43:51.446Z;7
2016-12-01T23:03:27.400Z;37.5107;141.3935;34.74;4.6;2017-02-23T00:11:55.040Z;40
2013-05-16T07:39:51.290Z;37.155;141.396;35;4.5;2014-11-07T01:50:48.912Z;14
2011-05-14T23:50:49.810Z;37.666;141.396;60.2;5;2014-11-07T01:44:51.177Z;
2011-03-13T02:32:34.730Z;36.717;141.397;17.6;4.9;2014-11-07T01:44:04.307Z;145
2001-08-04T11:42:57.490Z;37.345;141.397;34.8;4.9;2014-11-07T01:13:29.264Z;62
2016-11-21T23:39:54.760Z;37.2098;141.3987;23.71;4.9;2017-02-15T23:21:33.040Z;259
2001-03-06T05:32:15.170Z;36.638;141.399;54;4.7;2014-11-07T01:12:18.913Z;31
2016-11-21T22:48:24.310Z;37.2204;141.399;10;4.7;2017-02-15T23:21:33.040Z;33
2011-11-23T19:24:31.470Z;37.365;141.399;34;6.1;2015-06-30T16:59:03.911Z;
2011-10-02T16:49:04.950Z;37.373;141.399;27.9;4.9;2014-11-07T01:46:02.269Z;
2004-12-19T05:22:49.910Z;36.382;141.4;37;5.2;2016-11-10T00:55:25.193Z;
2011-03-13T14:01:17.200Z;36.929;141.401;30.5;4.5;2014-11-07T01:44:06.238Z;2
2004-02-22T10:50:04.710Z;37.375;141.401;380.1;4.6;2014-11-07T01:21:24.764Z;27
2011-01-08T07:47:48.300Z;41.986;141.401;116.3;4.8;2014-11-07T01:43:23.724Z;68
2012-02-14T03:27:50.500Z;36.193;141.402;30.2;5.5;2015-03-24T01:55:43.643Z;
2007-03-25T00:41:57.820Z;37.336;141.402;8;6.7;2017-04-26T18:06:37.277Z;
2016-11-21T18:25:52.180Z;37.4379;141.4037;21.98;4.6;2017-02-15T23:21:32.040Z;68
2011-03-22T12:04:08.970Z;36.289;141.404;45;5.7;2015-05-13T18:53:59.000Z;
2011-08-08T07:19:57.030Z;37.438;141.404;59;4.6;2014-11-07T01:45:34.825Z;5
2012-01-01T08:31:26.950Z;37.844;141.404;49.5;4.5;2014-11-07T01:46:41.609Z;21
2016-11-22T01:31:27.370Z;37.2077;141.405;10;4.7;2017-02-15T23:21:34.040Z;13
2016-11-25T00:20:02.150Z;37.2907;141.4059;13.6;4.7;2017-02-23T00:11:46.040Z;127
2011-03-18T19:53:06.970Z;37.579;141.406;65.3;5.3;2014-11-07T01:44:13.955Z;
2014-03-25T19:54:00.960Z;37.0905;141.4079;54.5;4.5;2014-05-24T00:54:45.000Z;50
2012-10-01T20:50:48.310Z;37.164;141.409;77.9;4.9;2014-11-07T01:48:59.921Z;3
2010-12-01T21:44:06.680Z;43.033;141.409;35;4.5;2015-03-24T01:13:49.701Z;
2013-06-04T08:33:22.210Z;37.214;141.411;47.7;4.9;2014-11-07T01:51:00.535Z;186
2011-05-03T11:44:10.230Z;37.481;141.411;69.7;4.5;2014-11-07T01:44:44.355Z;15
2017-03-01T06:43:05.520Z;37.5691;141.411;53.9;5;2017-05-24T02:48:12.040Z;195
2016-11-22T13:34:40.250Z;37.2609;141.412;10;4.6;2017-02-15T23:21:36.040Z;56
2011-09-05T13:36:44.770Z;37.573;141.412;50.2;4.5;2014-11-07T01:45:50.549Z;4
2011-05-20T07:28:48.150Z;37.44;141.414;43.4;5.1;2015-03-24T02:42:24.598Z;
2013-02-25T07:23:55.960Z;36.844;141.416;10;5.8;2017-10-11T20:26:42.818Z;
2016-11-24T16:55:55.100Z;37.1871;141.4161;10;4.7;2017-02-15T23:21:39.040Z;103
2017-11-17T01:02:47.850Z;37.2273;141.4163;40.12;5;2018-02-06T02:45:39.040Z;209
2016-11-22T00:32:40.720Z;37.2319;141.4171;10;4.6;2017-02-15T23:21:34.040Z;15
2012-08-31T15:31:24.710Z;37.158;141.418;35;4.5;2014-11-07T01:48:40.532Z;15
2011-08-17T16:32:41.840Z;36.21;141.419;93.2;4.6;2014-11-07T01:45:37.882Z;18
2011-06-30T10:22:44.720Z;37.355;141.419;35;4.9;2014-11-07T01:45:11.989Z;117
2011-04-29T22:19:33.370Z;38.859;141.42;59.2;5.2;2014-11-07T01:44:39.280Z;
2016-11-22T21:05:52.470Z;37.2068;141.421;10;4.5;2017-02-15T23:21:37.040Z;20
2017-02-08T00:06:22.940Z;37.2855;141.4211;22.52;4.5;2017-05-09T01:24:30.040Z;20
2011-04-06T13:54:52.200Z;37.654;141.425;59.6;5.3;2015-03-24T02:22:11.856Z;
2011-03-16T04:14:30.520Z;37.552;141.429;16.6;5.4;2015-03-24T01:15:45.631Z;
2016-11-21T23:23:17.510Z;37.3345;141.4297;17.91;4.6;2017-02-15T23:21:33.040Z;23
2011-03-20T08:23:36.960Z;36.251;141.431;21.2;4.8;2014-11-07T01:44:15.375Z;19
2011-03-12T02:34:05.040Z;36.667;141.431;26.9;5.2;2014-11-07T01:44:00.602Z;213
2016-11-21T21:28:23.700Z;37.2885;141.4313;10;4.8;2017-02-15T23:21:33.040Z;77
2016-11-21T21:49:05.210Z;37.2667;141.4326;10;4.6;2017-02-15T23:21:33.040Z;14
2015-11-19T09:33:03.260Z;37.5286;141.4337;56.03;4.9;2016-11-10T22:01:12.568Z;176
2007-06-10T18:45:14.750Z;37.17;141.435;10;4.9;2016-11-10T01:40:59.501Z;
2011-05-08T10:42:55.840Z;37.646;141.435;63.8;4.8;2014-11-07T01:44:47.648Z;157
2016-12-23T02:27:38.340Z;37.4577;141.436;34.97;4.5;2017-03-23T22:51:59.040Z;23
2012-03-07T18:50:59.030Z;36.028;141.439;61.7;4.7;2014-11-07T01:47:12.423Z;16
2011-03-14T04:45:37.800Z;37.275;141.439;46.5;4.8;2014-11-07T01:44:07.649Z;48
2012-11-21T17:42:36.660Z;38.479;141.439;34.9;5;2015-03-24T01:34:18.453Z;160
2016-11-21T21:17:51.610Z;37.3956;141.4408;10;4.6;2017-02-15T23:21:33.040Z;7
2016-11-22T11:01:32.990Z;37.2951;141.4428;21.06;4.5;2017-02-15T23:21:35.040Z;6
2011-06-04T00:03:34.980Z;37.195;141.443;32.6;4.5;2014-11-07T01:45:01.653Z;7
2013-12-30T09:44:16.670Z;36.1916;141.4436;35.27;4.7;2014-02-28T08:44:13.000Z;
2016-11-22T00:08:01.850Z;37.1693;141.4438;10;4.9;2017-02-15T23:21:33.040Z;33
2011-05-21T10:24:44.600Z;37.195;141.446;35;4.6;2014-11-07T01:44:53.167Z;69
2012-03-11T11:08:34.310Z;39.224;141.446;35;4.7;2014-11-07T01:47:13.652Z;6
2011-05-16T15:53:34.640Z;37.425;141.448;46.8;4.8;2014-11-07T01:44:51.708Z;82
2012-11-09T22:35:15.940Z;38.862;141.448;89.4;4.6;2014-11-07T01:49:19.931Z;75
2008-05-07T15:25:15.370Z;36.156;141.449;35;4.5;2014-11-07T01:35:52.219Z;
2011-10-14T10:59:24.150Z;37.415;141.449;52.3;4.6;2014-11-07T01:46:06.723Z;3
2011-03-11T09:24:29.180Z;36.198;141.451;35.5;4.9;2014-11-07T01:43:55.948Z;13
2011-04-03T07:38:46.480Z;37.635;141.451;59.3;5.2;2014-11-07T01:44:27.808Z;
2016-11-22T07:32:25.810Z;37.2438;141.4516;10;4.5;2017-02-15T23:21:35.040Z;27
2011-03-20T12:43:32.910Z;37.358;141.452;57.9;4.8;2014-11-07T01:44:15.627Z;116
2012-01-05T23:28:45.870Z;37.534;141.452;30.3;4.8;2014-11-07T01:46:43.954Z;104
2016-11-21T21:42:37.240Z;37.1374;141.4529;10;5;2017-02-15T23:21:33.040Z;55
2016-11-21T23:52:07.040Z;37.3739;141.4529;33.85;4.5;2017-02-15T23:21:33.040Z;9
2005-06-13T19:18:21.010Z;37.323;141.453;357.5;4.7;2014-11-07T01:26:11.611Z;
2015-05-03T04:02:52.550Z;37.5588;141.453;45.35;5;2015-07-09T22:00:07.040Z;335
2015-08-05T11:56:09.100Z;37.5068;141.4531;35.44;4.9;2015-10-30T02:47:50.040Z;
2011-05-29T00:03:13.190Z;40.241;141.454;38.5;4.8;2014-11-07T01:44:56.090Z;44
2016-11-22T08:49:41.080Z;37.3141;141.4544;8.66;4.6;2017-02-15T23:21:35.040Z;32
2018-03-21T23:15:06.500Z;42.2748;141.4544;105.36;4.5;2018-06-19T01:35:47.040Z;68
2011-05-11T18:21:48.860Z;38.513;141.457;59.6;4.8;2014-11-07T01:44:49.731Z;40
2007-11-25T21:42:10.660Z;37.938;141.458;91.8;4.6;2014-11-07T01:34:14.794Z;14
2016-12-30T20:08:26.820Z;37.3732;141.459;9.09;5.1;2017-03-23T22:52:10.040Z;15
2008-05-07T16:02:02.600Z;36.178;141.46;19;6.2;2016-11-10T01:55:42.358Z;
2006-02-03T04:39:27.470Z;36.582;141.462;31.5;5.1;2014-11-07T01:28:15.141Z;
2016-11-21T21:17:32.380Z;37.2282;141.4625;10;4.6;2017-02-15T23:21:33.040Z;6
2011-03-11T12:28:45.910Z;36.191;141.463;39.8;5.2;2014-11-07T01:43:56.902Z;55
2011-03-13T03:46:53.320Z;36.492;141.464;40.7;4.5;2014-11-07T01:44:04.527Z;11
2011-12-19T17:24:47.910Z;36.665;141.464;33.5;4.6;2014-11-07T01:46:35.767Z;39
2001-05-31T14:57:03.220Z;37.023;141.464;62.5;4.6;2014-11-07T01:12:52.411Z;10
2008-07-23T15:26:19.950Z;39.802;141.464;108;6.8;2017-04-26T18:08:25.453Z;
2015-07-09T18:32:51.220Z;40.3631;141.4646;81;5.5;2016-11-10T21:48:48.025Z;
2012-01-18T03:10:04.320Z;37.077;141.465;20.8;4.6;2014-11-07T01:46:47.901Z;11
2012-01-09T07:10:45.920Z;36.654;141.466;38.2;4.6;2015-03-24T01:24:42.521Z;44
2008-11-12T04:39:53.000Z;38.88;141.466;48.3;4.5;2014-11-07T01:37:43.615Z;5
2011-03-22T19:09:56.680Z;36.226;141.467;9.2;4.9;2014-11-07T01:44:18.079Z;73
2011-08-21T21:39:54.280Z;36.862;141.467;26.5;4.6;2014-11-07T01:45:40.626Z;36
2006-03-29T10:28:40.480Z;37.188;141.468;78.6;4.6;2014-11-07T01:28:36.724Z;
2012-04-12T14:50:52.850Z;37.513;141.468;25.1;5.5;2015-03-24T01:45:09.136Z;
2004-10-23T08:56:00.860Z;37.226;141.471;16;6.6;2017-04-26T18:03:02.811Z;
2001-10-02T08:19:49.460Z;37.739;141.471;42.9;5.6;2016-11-09T23:37:14.768Z;
2014-03-17T09:02:52.850Z;36.9353;141.4718;30.24;5;2014-05-16T21:51:46.000Z;190
2016-11-21T21:10:20.900Z;37.2516;141.4718;10;5.4;2017-02-15T23:21:32.040Z;94
2002-06-19T03:51:22.620Z;36.188;141.472;47.2;4.6;2014-11-07T01:15:51.533Z;16
2016-11-23T14:20:06.600Z;37.4321;141.4724;13.9;4.8;2017-02-15T23:21:38.040Z;24
2003-05-26T13:34:16.780Z;38.963;141.474;74.7;4.6;2014-11-07T01:18:42.941Z;30
2012-02-15T06:28:37.500Z;37.803;141.475;61.4;5;2014-11-07T01:47:01.555Z;100
2016-11-23T20:49:33.620Z;37.0995;141.4754;16.92;4.6;2017-02-15T23:21:38.040Z;26
2014-05-08T11:50:49.260Z;36.9286;141.4774;22.71;4.6;2014-08-06T00:55:27.000Z;4
2016-11-21T21:08:08.590Z;37.2087;141.4787;10;5;2017-02-15T23:21:32.040Z;9
2011-04-06T23:49:32.330Z;37.295;141.479;35;4.7;2014-11-07T01:44:29.637Z;9
2011-08-19T05:36:33.040Z;37.671;141.482;47;6.2;2015-06-30T16:59:03.884Z;
2011-03-18T20:32:37.540Z;37.314;141.483;52.7;4.8;2014-11-07T01:44:14.026Z;120
2018-11-04T13:08:27.270Z;41.8346;141.4836;105.19;4.7;2018-11-11T19:46:05.452Z;268
2007-03-28T04:05:31.580Z;37.218;141.4853;10;4.6;2014-11-07T01:31:57.123Z;
2011-03-11T08:12:07.260Z;36.569;141.486;39.6;6.2;2015-07-13T17:02:24.000Z;299
2011-04-18T17:54:18.650Z;36.291;141.487;28.8;4.7;2014-11-07T01:44:35.139Z;3
2006-04-10T00:21:24.350Z;37.493;141.487;79.6;4.8;2016-11-10T01:20:16.274Z;
2012-03-10T11:55:45.490Z;37.369;141.488;35;4.5;2014-11-07T01:47:13.309Z;5
2017-09-28T07:11:29.840Z;37.4088;141.4881;51.99;4.8;2017-12-22T21:56:26.040Z;79
2001-07-31T04:59:19.500Z;36.035;141.489;33;5.1;2016-11-09T23:06:40.065Z;
2003-05-26T10:09:40.160Z;38.753;141.489;66.7;4.6;2014-11-07T01:18:42.901Z;18
2011-05-22T11:06:58.540Z;37.662;141.49;23.4;4.7;2014-11-07T01:44:53.941Z;127
2016-12-15T17:49:00.410Z;37.3022;141.4909;40.33;4.6;2017-03-09T02:14:32.040Z;15
2016-11-22T00:47:11.510Z;37.4149;141.4909;15.08;4.5;2017-02-15T23:21:34.040Z;52
2011-03-11T06:54:08.490Z;36.974;141.493;9.5;5.4;2014-11-07T01:43:54.946Z;58
2011-04-10T17:44:56.560Z;37.207;141.493;45.9;4.5;2014-11-07T01:44:31.017Z;32
2004-12-30T13:29:45.170Z;38.921;141.493;70.8;5;2016-11-10T00:57:08.652Z;
2005-07-28T10:15:38.440Z;36.102;141.494;88.1;4.8;2014-11-07T01:26:34.871Z;
2010-02-21T00:56:57.140Z;37.427;141.495;50.4;4.8;2016-11-10T02:24:24.968Z;
2011-03-11T11:00:52.420Z;37.737;141.496;41.8;5.6;2015-05-13T18:53:59.000Z;250
2004-06-26T19:43:25.570Z;37.57;141.497;47.2;4.8;2014-11-07T01:22:41.944Z;47
2003-07-18T03:32:44.430Z;38.897;141.497;76.8;4.7;2014-11-07T01:19:14.923Z;25
2012-03-17T13:47:38.520Z;38.157;141.499;64.8;4.6;2014-11-07T01:47:16.130Z;60
2011-03-11T10:26:53.600Z;36.685;141.5;35;4.7;2014-11-07T01:43:56.224Z;6
2012-06-17T07:13:16.170Z;36.148;141.501;58;4.6;2015-03-24T01:46:09.659Z;29
2011-04-01T14:44:35.130Z;36.234;141.501;30.8;5.3;2014-11-07T01:44:26.416Z;
2014-05-03T13:39:04.230Z;37.2728;141.5028;48.86;4.5;2014-07-27T21:51:19.000Z;13
2008-05-08T20:11:47.050Z;36.074;141.504;26.1;4.5;2014-11-07T01:35:54.212Z;
2013-01-23T21:31:09.700Z;37.809;141.504;61.7;4.8;2015-01-31T05:17:50.382Z;78
2011-03-11T23:59:21.080Z;36.528;141.506;22.3;5.4;2014-11-07T01:44:00.002Z;85
2013-02-16T01:32:49.680Z;37.349;141.508;49.2;4.7;2015-01-29T19:10:45.482Z;118
2011-03-22T22:53:31.930Z;37.055;141.509;34.8;5;2014-11-07T01:44:18.292Z;85
2011-03-13T09:52:30.970Z;38.849;141.509;33;5.6;2015-05-13T18:53:59.000Z;
2015-03-12T11:02:40.160Z;37.3195;141.5104;40.61;4.9;2015-06-04T00:46:17.040Z;25
2011-04-17T16:48:01.440Z;37.405;141.512;46.5;4.5;2014-11-07T01:44:34.863Z;5
2016-10-25T17:35:49.250Z;36.8644;141.5123;26.27;4.6;2017-01-20T00:31:06.040Z;41
2004-10-23T10:45:57.000Z;37.305;141.513;10;5.7;2017-04-26T18:03:06.826Z;
2010-06-01T04:49:24.070Z;37.529;141.5136;59.2;4.7;2014-11-07T01:41:36.624Z;
2011-03-23T17:35:17.400Z;37.705;141.516;16.1;4.7;2014-11-07T01:44:18.790Z;7
2011-06-06T20:10:28.830Z;37.82;141.516;58.8;4.9;2014-11-07T01:45:02.590Z;48
2015-07-03T03:33:27.230Z;42.0481;141.5163;100.06;4.5;2015-09-30T00:20:52.040Z;78
2011-03-11T16:20:52.750Z;36.175;141.517;36.1;4.9;2014-11-07T01:43:58.067Z;117
2016-08-14T18:49:16.000Z;37.4864;141.5176;41.86;4.7;2016-11-15T02:21:49.040Z;55
2016-12-04T20:43:35.130Z;37.8139;141.5195;62.93;4.5;2017-03-03T07:06:02.040Z;30
2016-11-22T20:09:52.520Z;37.3122;141.5206;27.53;4.5;2017-02-15T23:21:37.040Z;24
2018-10-08T19:52:02.310Z;37.3655;141.5211;35;4.7;2018-10-17T17:06:28.425Z;175
2011-03-13T10:49:30.410Z;36.581;141.522;45.3;4.7;2014-11-07T01:44:05.245Z;16
2008-07-24T02:27:53.960Z;39.62;141.522;111.9;5.2;2016-11-10T01:59:14.391Z;
2016-11-22T03:05:52.490Z;37.2644;141.5226;10;4.6;2017-02-15T23:21:34.040Z;28
2013-11-08T09:15:22.150Z;36.2605;141.5242;48.01;4.5;2014-01-17T00:29:12.000Z;
2016-11-22T15:04:51.540Z;37.2723;141.5258;10;4.8;2017-02-15T23:21:36.040Z;15
2008-05-07T16:45:18.700Z;36.164;141.526;27;6.9;2017-04-26T18:08:05.912Z;
2006-02-03T05:41:39.100Z;36.206;141.527;30.8;4.8;2014-11-07T01:28:15.196Z;54
2012-11-04T20:49:53.340Z;36.267;141.527;35;4.6;2014-11-07T01:49:18.261Z;10
2006-03-13T04:15:33.930Z;36.041;141.528;33.9;5;2016-11-10T01:18:45.535Z;
2015-08-03T05:30:11.290Z;37.7836;141.5287;43.15;5;2015-10-30T02:47:45.040Z;18
2011-11-01T02:49:08.830Z;36.146;141.53;34;4.7;2014-11-07T01:46:15.397Z;8
2011-09-15T20:36:03.640Z;36.307;141.53;32.7;4.8;2014-11-07T01:45:54.126Z;6
2011-04-21T16:11:18.450Z;37.553;141.53;55.6;5.6;2015-05-13T18:54:00.000Z;
2016-11-22T00:28:04.990Z;37.1848;141.5309;10;4.5;2017-02-15T23:21:34.040Z;10
2012-08-28T13:55:07.790Z;36.303;141.531;45.9;4.8;2015-03-24T01:32:23.346Z;133
2017-01-13T01:20:52.430Z;37.4728;141.5311;10;4.5;2017-04-01T00:26:11.040Z;55
2016-11-22T01:09:28.310Z;37.3117;141.5322;10;4.5;2017-02-15T23:21:34.040Z;4
2004-10-23T09:57:26.420Z;37.193;141.533;10;5.6;2017-04-26T18:03:05.691Z;
2016-11-22T01:37:58.940Z;37.1681;141.5344;5.55;4.6;2017-02-15T23:21:34.040Z;13
2011-12-03T06:42:25.180Z;37.366;141.536;53.2;4.9;2014-11-07T01:46:30.386Z;36
2016-11-22T14:14:29.210Z;37.3101;141.5363;10;4.7;2017-02-15T23:21:36.040Z;9
2011-03-21T08:06:22.070Z;36.452;141.537;21.4;4.9;2014-11-07T01:44:16.187Z;54
2014-11-02T08:41:38.110Z;40.5326;141.5386;106.65;4.5;2015-01-20T09:03:10.040Z;27
2008-05-02T05:41:26.290Z;37.278;141.539;37.7;4.9;2014-11-07T01:35:49.277Z;
2011-03-16T01:08:08.900Z;36.332;141.54;31.7;4.5;2014-11-07T01:44:10.428Z;20
2016-11-22T03:32:10.580Z;37.2706;141.5414;10;4.5;2017-02-15T23:21:35.040Z;12
2012-11-02T22:34:21.480Z;37.684;141.542;46.1;4.8;2014-11-07T01:49:17.452Z;105
2016-11-21T21:50:55.720Z;37.2505;141.5434;10;4.9;2017-02-15T23:21:33.040Z;151
2011-04-07T20:17:31.890Z;36.568;141.544;35;4.6;2014-11-07T01:44:30.062Z;11
2017-03-22T00:21:02.180Z;37.3984;141.5444;14.24;4.6;2017-06-12T19:46:53.040Z;50
2016-12-08T08:15:48.870Z;37.4108;141.5448;8.72;4.6;2017-03-03T07:06:08.040Z;21
2008-05-07T19:20:23.040Z;36.178;141.545;39.9;4.7;2015-03-24T02:27:20.458Z;
2003-04-21T05:06:52.800Z;36.497;141.545;33;4.5;2014-11-07T01:18:23.364Z;1
2011-11-15T17:25:00.830Z;37.303;141.545;30;4.8;2014-11-07T01:46:21.411Z;17
2012-12-19T19:26:36.780Z;37.417;141.545;32.9;4.5;2014-11-07T01:49:37.850Z;4
2014-12-13T19:46:58.380Z;36.6555;141.5453;41.31;4.6;2015-03-04T21:55:02.040Z;57
2009-05-31T15:33:04.250Z;37.819;141.547;61.3;5;2014-11-07T01:39:02.409Z;78
2011-03-11T19:08:38.730Z;36.264;141.549;9.1;5.5;2017-04-13T22:26:08.266Z;17
2012-11-11T05:15:53.540Z;37.645;141.549;76;4.7;2014-11-07T01:49:20.549Z;50
2003-06-10T07:24:03.470Z;38.878;141.549;64.3;4.7;2014-11-07T01:18:53.724Z;32
2014-12-20T09:29:57.490Z;37.4017;141.5534;31.31;5.9;2016-11-10T21:45:48.841Z;
2011-06-10T08:18:31.200Z;36.331;141.555;11.2;4.6;2014-11-07T01:45:03.999Z;29
2011-03-12T18:51:38.270Z;36.573;141.555;36;4.5;2014-11-07T01:44:03.244Z;22
2012-10-26T19:33:12.940Z;37.608;141.557;80.1;4.7;2014-11-07T01:49:08.928Z;40
2015-01-31T15:42:53.080Z;37.2516;141.5576;33.07;4.6;2015-05-02T14:06:12.040Z;12
2018-09-18T16:21:49.100Z;38.4621;141.5577;56.52;5.1;2018-11-27T15:51:59.040Z;30
2011-11-27T01:07:44.490Z;37.7;141.558;45.1;4.5;2014-11-07T01:46:25.018Z;8
2003-05-26T15:44:16.450Z;39.01;141.561;67.4;4.8;2014-11-07T01:18:42.969Z;58
2016-12-19T16:41:12.080Z;37.3989;141.5612;10;5.1;2017-03-16T02:31:29.040Z;19
2011-03-11T08:19:24.380Z;36.166;141.562;6.8;6.5;2017-04-26T18:11:55.711Z;253
2011-05-02T02:09:37.050Z;37.622;141.562;65;4.7;2014-11-07T01:44:43.255Z;88
2011-12-17T08:50:37.520Z;37.379;141.5628;37.5;4.6;2014-11-07T01:46:35.138Z;40
2011-03-15T16:23:04.760Z;36.888;141.563;37.5;4.7;2014-11-07T01:44:10.055Z;41
2017-04-08T22:20:13.970Z;37.5583;141.5641;42.61;4.8;2017-06-23T07:26:36.040Z;28
2016-11-11T21:42:59.650Z;38.4973;141.5658;42.4;6.1;2017-02-09T03:02:19.040Z;
2006-02-03T05:38:09.820Z;36.171;141.566;31.6;4.7;2014-11-07T01:28:15.155Z;
2016-11-21T02:47:09.010Z;37.9292;141.5675;52.12;4.6;2017-02-15T23:21:31.040Z;25
2011-04-12T07:42:47.770Z;36.717;141.568;63.3;4.6;2014-11-07T01:44:32.060Z;31
2003-05-26T09:24:33.400Z;38.849;141.568;68;7;2017-11-07T18:47:33.747Z;
2016-11-23T09:36:36.810Z;37.3582;141.5682;10;4.6;2017-02-15T23:21:37.040Z;36
2011-04-11T08:26:35.300Z;37.061;141.57;48.9;5.2;2015-03-24T02:16:49.600Z;97
2011-03-12T22:12:46.270Z;37.681;141.572;16;5.8;2015-06-30T16:59:03.796Z;
2016-11-21T22:17:16.220Z;37.213;141.5723;10;4.5;2017-02-15T23:21:33.040Z;19
2014-04-01T04:08:47.360Z;38.2074;141.5725;54.42;4.6;2014-05-29T23:32:11.000Z;77
2011-03-11T07:54:45.420Z;37.743;141.573;50.8;5.7;2015-05-13T18:53:59.000Z;201
2012-01-25T20:42:55.910Z;38.19;141.573;52.3;5.2;2015-03-24T01:25:11.724Z;200
2013-01-14T06:53:48.700Z;37.133;141.574;35;4.8;2015-03-24T01:37:27.100Z;108
2011-03-11T21:34:21.780Z;37.386;141.575;14.8;4.9;2014-11-07T01:43:59.545Z;78
2011-06-12T12:57:52.800Z;36.181;141.576;5.2;4.9;2014-11-07T01:45:04.680Z;150
2011-03-11T06:41:01.450Z;39.599;141.576;35;5.8;2017-04-26T18:11:52.839Z;50
2007-03-12T11:32:09.140Z;42.746;141.577;144.2;4.7;2014-11-07T01:31:51.764Z;
2011-03-26T10:23:43.880Z;37.562;141.578;35.6;4.7;2014-11-07T01:44:20.070Z;20
2012-01-31T19:35:21.640Z;37.201;141.579;21;4.8;2014-11-07T01:46:52.328Z;27
2012-03-25T12:22:58.610Z;38.552;141.579;51.6;4.6;2014-11-07T01:47:18.974Z;8
2011-03-30T13:19:06.790Z;36.686;141.58;60;5.1;2014-11-07T01:44:22.489Z;
2011-06-09T15:40:57.510Z;37.89;141.58;58.4;4.7;2014-11-07T01:45:03.462Z;110
2008-05-07T17:31:18.990Z;36.248;141.584;37.9;5.4;2015-05-13T18:53:54.000Z;
2003-02-16T03:03:48.160Z;37.417;141.5859;65.1;5.2;2016-11-09T21:53:29.230Z;
2007-11-26T13:51:39.800Z;37.392;141.586;42.4;5.9;2016-11-10T01:48:40.787Z;
2012-05-25T03:59:27.450Z;37.637;141.586;39.1;4.6;2014-11-07T01:47:52.698Z;30
2014-07-04T15:16:56.970Z;37.2591;141.5868;46.87;4.6;2014-10-04T19:59:54.000Z;4
